Filename,Title,Raw_Language,Raw_Epoch,Original_Date_Str,Y_min,Y_max,Target_Year,Source
284_Bezobrazov_1_005.txt,Bezobrazov_1_005,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
285_Bezobrazov_1_006.txt,Bezobrazov_1_006,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
286_Bezobrazov_1_007.txt,Bezobrazov_1_007,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
287_Bezobrazov_1_009.txt,Bezobrazov_1_009,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
288_Bezobrazov_1_010.txt,Bezobrazov_1_010,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
289_Bezobrazov_1_011.txt,Bezobrazov_1_011,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
290_Bezobrazov_1_012.txt,Bezobrazov_1_012,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
291_Bezobrazov_1_013.txt,Bezobrazov_1_013,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
292_Bezobrazov_1_014.txt,Bezobrazov_1_014,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
293_Bezobrazov_1_015.txt,Bezobrazov_1_015,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
294_Bezobrazov_1_016.txt,Bezobrazov_1_016,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
295_Polotsk_letters_135.txt,Polotsk letters 135,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
296_Polotsk_letters_138.txt,Polotsk letters 138,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
297_Polotsk_letters_139.txt,Polotsk letters 139,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
298_Polotsk_letters_140.txt,Polotsk letters 140,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
299_Polotsk_letters_141.txt,Polotsk letters 141,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
300_Polotsk_letters_143.txt,Polotsk letters 143,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
301_Polotsk_letters_144.txt,Polotsk letters 144,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
302_Polotsk_letters_145.txt,Polotsk letters 145,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
303_Polotsk_letters_146.txt,Polotsk letters 146,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
304_Polotsk_letters_147.txt,Polotsk letters 147,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
305_Polotsk_letters_148.txt,Polotsk letters 148,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
306_Polotsk_letters_149.txt,Polotsk letters 149,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
307_Polotsk_letters_155.txt,Polotsk letters 155,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
308_Polotsk_letters_156.txt,Polotsk letters 156,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
309_Polotsk_letters_158.txt,Polotsk letters 158,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
310_Polotsk_letters_159.txt,Polotsk letters 159,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
311_Polotsk_letters_160.txt,Polotsk letters 160,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
312_Polotsk_letters_161.txt,Polotsk letters 161,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
313_Polotsk_letters_162.txt,Polotsk letters 162,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
314_Polotsk_letters_163.txt,Polotsk letters 163,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
315_Polotsk_letters_164.txt,Polotsk letters 164,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
316_Polotsk_letters_165.txt,Polotsk letters 165,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
317_Polotsk_letters_166.txt,Polotsk letters 166,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
318_Polotsk_letters_167.txt,Polotsk letters 167,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
319_Polotsk_letters_168.txt,Polotsk letters 168,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
320_Polotsk_letters_169.txt,Polotsk letters 169,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
321_Polotsk_letters_170.txt,Polotsk letters 170,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
322_Polotsk_letters_171.txt,Polotsk letters 171,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
323_Polotsk_letters_176.txt,Polotsk letters 176,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
324_Polotsk_letters_177.txt,Polotsk letters 177,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
325_Polotsk_letters_178.txt,Polotsk letters 178,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
326_Polotsk_letters_180.txt,Polotsk letters 180,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
327_Polotsk_letters_181.txt,Polotsk letters 181,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
328_Polotsk_letters_182.txt,Polotsk letters 182,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
329_Polotsk_letters_185.txt,Polotsk letters 185,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
330_Polotsk_letters_186.txt,Polotsk letters 186,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
331_Polotsk_letters_187.txt,Polotsk letters 187,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
332_Polotsk_letters_188.txt,Polotsk letters 188,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
333_Polotsk_letters_189.txt,Polotsk letters 189,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
334_Polotsk_letters_190.txt,Polotsk letters 190,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
335_Polotsk_letters_191.txt,Polotsk letters 191,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
336_Polotsk_letters_192.txt,Polotsk letters 192,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
337_Polotsk_letters_194.txt,Polotsk letters 194,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
338_Polotsk_letters_195.txt,Polotsk letters 195,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
339_Polotsk_letters_196.txt,Polotsk letters 196,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
340_Polotsk_letters_198.txt,Polotsk letters 198,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
341_Polotsk_letters_199.txt,Polotsk letters 199,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
342_Polotsk_letters_200.txt,Polotsk letters 200,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
343_Polotsk_letters_201.txt,Polotsk letters 201,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
344_Polotsk_letters_202.txt,Polotsk letters 202,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
345_Polotsk_letters_203.txt,Polotsk letters 203,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
346_Polotsk_letters_204.txt,Polotsk letters 204,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
347_Polotsk_letters_206.txt,Polotsk letters 206,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
348_Polotsk_letters_207.txt,Polotsk letters 207,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
349_Polotsk_letters_208.txt,Polotsk letters 208,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
350_Polotsk_letters_209.txt,Polotsk letters 209,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
351_Polotsk_letters_210.txt,Polotsk letters 210,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
352_Polotsk_letters_211.txt,Polotsk letters 211,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
353_Polotsk_letters_212.txt,Polotsk letters 212,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
354_Polotsk_letters_213.txt,Polotsk letters 213,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
355_Polotsk_letters_214.txt,Polotsk letters 214,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
356_Polotsk_letters_215.txt,Polotsk letters 215,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
357_Polotsk_letters_216.txt,Polotsk letters 216,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
358_Polotsk_letters_217.txt,Polotsk letters 217,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
359_Polotsk_letters_218.txt,Polotsk letters 218,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
360_Polotsk_letters_219.txt,Polotsk letters 219,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
361_Polotsk_letters_223.txt,Polotsk letters 223,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
362_Polotsk_letters_224.txt,Polotsk letters 224,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
363_Polotsk_letters_225.txt,Polotsk letters 225,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
364_Polotsk_letters_226_1.txt,Polotsk letters 226-1,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
365_Polotsk_letters_226.txt,Polotsk letters 226,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
366_Polotsk_letters_232.txt,Polotsk letters 232,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
367_Polotsk_letters_233.txt,Polotsk letters 233,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
368_Polotsk_letters_234.txt,Polotsk letters 234,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
369_Polotsk_letters_236.txt,Polotsk letters 236,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
370_Polotsk_letters_237.txt,Polotsk letters 237,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
371_Polotsk_letters_238.txt,Polotsk letters 238,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
372_Polotsk_letters_239.txt,Polotsk letters 239,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
373_Polotsk_letters_240.txt,Polotsk letters 240,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
374_Polotsk_letters_241.txt,Polotsk letters 241,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
375_Polotsk_letters_242.txt,Polotsk letters 242,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
376_Polotsk_letters_243.txt,Polotsk letters 243,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
377_Polotsk_letters_246.txt,Polotsk letters 246,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
378_Polotsk_letters_247.txt,Polotsk letters 247,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
379_Polotsk_letters_248.txt,Polotsk letters 248,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
380_Polotsk_letters_249.txt,Polotsk letters 249,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
381_Polotsk_letters_251.txt,Polotsk letters 251,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
382_Polotsk_letters_252.txt,Polotsk letters 252,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
383_Polotsk_letters_254.txt,Polotsk letters 254,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
384_Polotsk_letters_254a.txt,Polotsk letters 254a,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
385_Polotsk_letters_255.txt,Polotsk letters 255,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
386_Polotsk_letters_257.txt,Polotsk letters 257,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
387_Polotsk_letters_258.txt,Polotsk letters 258,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
388_Polotsk_letters_259.txt,Polotsk letters 259,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
389_Polotsk_letters_260.txt,Polotsk letters 260,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
390_Polotsk_letters_263.txt,Polotsk letters 263,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
391_Polotsk_letters_264.txt,Polotsk letters 264,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
392_Polotsk_letters_265.txt,Polotsk letters 265,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
393_Polotsk_letters_266.txt,Polotsk letters 266,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
394_Polotsk_letters_267.txt,Polotsk letters 267,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
395_Polotsk_letters_268.txt,Polotsk letters 268,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
396_Polotsk_letters_271a.txt,Polotsk letters 271a,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
397_Polotsk_letters_272.txt,Polotsk letters 272,Old East Slavic - bielorussian alphabet,Ruthenian,14th-18th,1301,1800,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-Ruthenian/blob/master/orv_ruthenian-ud-train.conllu
