Filename,Original_Title,Language,Epoch,Area,Lines,Tokens
551_Ratushna_Kniga_1986_-_00.txt,Ratushna Kniga 1986 - 00,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,4,71
552_Ratushna_Kniga_1986_-_01.txt,Ratushna Kniga 1986 - 01,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,17,392
553_Ratushna_Kniga_1986_-_02.txt,Ratushna Kniga 1986 - 02,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,10,247
554_Ratushna_Kniga_1986_-_03.txt,Ratushna Kniga 1986 - 03,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,7,273
555_Ratushna_Kniga_1986_-_04.txt,Ratushna Kniga 1986 - 04,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,11,311
556_Ratushna_Kniga_1986_-_05.txt,Ratushna Kniga 1986 - 05,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,15,367
557_Ratushna_Kniga_1986_-_06.txt,Ratushna Kniga 1986 - 06,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,13,359
558_Ratushna_Kniga_1986_-_07.txt,Ratushna Kniga 1986 - 07,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,17,480
559_Ratushna_Kniga_1986_-_08.txt,Ratushna Kniga 1986 - 08,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,13,380
560_Ratushna_Kniga_1986_-_09.txt,Ratushna Kniga 1986 - 09,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,11,257
561_Ratushna_Kniga_1986_-_10.txt,Ratushna Kniga 1986 - 10,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,18,677
562_The_Zudechiv_delimitation_charter_of_1413.txt,The Zudechiv delimitation charter of 1413,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,13,505
563_Postanova_Petra-voevodi_i_bojars_koi_radi_1456_r_p.txt,Postanova Petra-voevodi i bojars'koi radi 1456 r. pro viplatu daniniturcam (cultanovi Mechemmedovi II),Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,17,616
564_Stefan_voevoda_1473_r_nadae_zemlju_manastirevi_na.txt,Stefan voevoda 1473 r. nadae zemlju manastirevi na Moldavnci,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,231,4305
565_Zudečivs_ka_rozgranična_gramota_1413_roku.txt,Zudečivs'ka rozgranična gramota 1413 roku,Old East Slavic - ukrainian alphabet,Ruthenian,Ukraine,31,531
566_Požalovanie_Luckomu_zemjaninu_panu_Olizaru_Šilovič.txt,"Požalovanie Luckomu zemjaninu, panu Olizaru Šiloviču: Serpinikă, Ljubča, Gorochova, Gubina, Markovičej v Luckomă povětě i Podlescevă, Dorosiča i Povorska — v Mel'nickoj volosti, să ich ugod'jami",Old East Slavic - belarusian alphabet,Ruthenian,Belarus,13,373
567_Požalovanie_panu_Nemirě_Rezanoviču_iměnij_Litovyžă.txt,"Požalovanie panu Nemirě Rezanoviču iměnij Litovyžă, Torgovica, Červišča, Stvoloviči să ichă ugod’jami",Old East Slavic - belarusian alphabet,Ruthenian,Belarus,16,294
568_Požalovanie_panu_Nemirě_Rezanoviču_iměnija_ego_bra.txt,"Požalovanie panu Nemirě Rezanoviču iměnija ego brata Micka -Zemno, Dubno, Markovă Stavă, Sernă, Mostišină, să ichă ugod’jami",Old East Slavic - belarusian alphabet,Ruthenian,Belarus,407,3612
569_Polotsk_Letters_68.txt,Polotsk Letters 68,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,4,133
570_Polotsk_Letters_71.txt,Polotsk Letters 71,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,6,131
571_Polotsk_Letters_74.txt,Polotsk Letters 74,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,97
572_Polotsk_Letters_75.txt,Polotsk Letters 75,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,8,128
573_Polotsk_Letters_77.txt,Polotsk Letters 77,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,17
574_Polotsk_Letters_78.txt,Polotsk Letters 78,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,2,15
575_Polotsk_Letters_79.txt,Polotsk Letters 79,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,1,13
576_Polotsk_Letters_80.txt,Polotsk Letters 80,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,23
577_Polotsk_Letters_81.txt,Polotsk Letters 81,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,1,16
578_Polotsk_Letters_97.txt,Polotsk Letters 97,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,5,84
579_Polotsk_Letters_98-1.txt,Polotsk Letters 98-1,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,1,12
580_Polotsk_Letters_98.txt,Polotsk Letters 98,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,10,154
581_Polotsk_Letters_101.txt,Polotsk Letters 101,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,19,273
582_Polotsk_Letters_102.txt,Polotsk Letters 102,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,12,165
583_Polotsk_Letters_104.txt,Polotsk Letters 104,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,6,58
584_Polotsk_Letters_105.txt,Polotsk Letters 105,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,18,271
585_Polotsk_Letters_107.txt,Polotsk Letters 107,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,18,319
586_Polotsk_Letters_108.txt,Polotsk Letters 108,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,19,321
587_Polotsk_Letters_109.txt,Polotsk Letters 109,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,4,55
588_Polotsk_Letters_110.txt,Polotsk Letters 110,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,12,187
589_Polotsk_Letters_111.txt,Polotsk Letters 111,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,14,217
590_Polotsk_Letters_112.txt,Polotsk Letters 112,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,8,122
591_Polotsk_Letters_113.txt,Polotsk Letters 113,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,110
592_Polotsk_Letters_117.txt,Polotsk Letters 117,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,5,86
593_Polotsk_Letters_118.txt,Polotsk Letters 118,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,20,402
594_Polotsk_Letters_121.txt,Polotsk Letters 121,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,38,581
595_Polotsk_Letters_122.txt,Polotsk Letters 122,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,5,114
596_Polotsk_Letters_123.txt,Polotsk Letters 123,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,84
597_Polotsk_Letters_124.txt,Polotsk Letters 124,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,9,132
598_Polotsk_Letters_125.txt,Polotsk Letters 125,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,133
599_Polotsk_Letters_126.txt,Polotsk Letters 126,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,9,200
600_Polotsk_Letters_127.txt,Polotsk Letters 127,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,8,172
601_Polotsk_Letters_128.txt,Polotsk Letters 128,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,158
602_Polotsk_Letters_129.txt,Polotsk Letters 129,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,16,187
603_Polotsk_Letters_130.txt,Polotsk Letters 130,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,5,72
604_Polotsk_Letters_131.txt,Polotsk Letters 131,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,17,428
605_Polotsk_Letters_133.txt,Polotsk Letters 133,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,43
606_Polotsk_Letters_132.txt,Polotsk Letters 132,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,28
607_Polotsk_Letters_134.txt,Polotsk Letters 134,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,16,217
608_Polotsk_Letters_1.txt,Polotsk Letters 1,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,10,277
609_Polotsk_Letters_2.txt,Polotsk Letters 2,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,14,178
610_Polotsk_Letters_3.txt,Polotsk Letters 3,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,11,158
611_Polotsk_Letters_4.txt,Polotsk Letters 4,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,60
612_Polotsk_Letters_5.txt,Polotsk Letters 5,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,85
613_Polotsk_Letters_5pril.txt,Polotsk Letters 5pril,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,9,219
614_Polotsk_Letters_8.txt,Polotsk Letters 8,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,12,218
615_Polotsk_Letters_10.txt,Polotsk Letters 10,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,54
616_Polotsk_Letters_11.txt,Polotsk Letters 11,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,193
617_Polotsk_Letters_15.txt,Polotsk Letters 15,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,4,58
618_Polotsk_Letters_16.txt,Polotsk Letters 16,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,53,1090
619_Polotsk_Letters_32.txt,Polotsk Letters 32,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,91
620_Polotsk_Letters_39.txt,Polotsk Letters 39,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,6,154
621_Polotsk_Letters_40.txt,Polotsk Letters 40,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,16,237
622_Polotsk_Letters_44.txt,Polotsk Letters 44,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,118
623_Polotsk_Letters_48.txt,Polotsk Letters 48,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,21,313
624_Polotsk_Letters_49.txt,Polotsk Letters 49,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,21,379
625_Polotsk_Letters_52.txt,Polotsk Letters 52,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,27,495
626_Polotsk_Letters_53.txt,Polotsk Letters 53,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,2,57
627_Polotsk_Letters_54.txt,Polotsk Letters 54,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,23,553
628_Polotsk_Letters_55.txt,Polotsk Letters 55,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,23,566
629_Polotsk_Letters_57.txt,Polotsk Letters 57,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,8,207
630_Polotsk_Letters_58.txt,Polotsk Letters 58,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,6,83
631_Polotsk_Letters_62.txt,Polotsk Letters 62,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,7,90
632_Polotsk_Letters_63.txt,Polotsk Letters 63,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,8,81
633_Polotsk_Letters_65.txt,Polotsk Letters 65,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,88
634_Polotsk_Letters_66.txt,Polotsk Letters 66,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,3,74
635_Polotsk_Letters_67.txt,Polotsk Letters 67,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,25,333
636_Drugij_Volyns_kij_statut_Velykogo_knjaživstva_Lyto.txt,Drugij (Volyns’kij) statut Velykogo knjaživstva Lytovs’kogo 1566 roku. Roždělă 4-j o sud’jachă i o suděchă,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,21,896
637_Tretij_statut_Velikogo_knjažestva_Litovskogo_1588.txt,Tretij statut Velikogo knjažestva Litovskogo 1588 goda. Roždělă 4-j o sud’jachă i o suděchă,Old East Slavic - belarusian alphabet,Ruthenian,Belarus,28,1311
638_Obraščenie_podkanclera_VKL_L_va_Sapegi_k_soslovija.txt,Obraščenie podkanclera VKL L’va Sapegi k soslovijam Velikogo knjažestva Litovskogo po slučaju prinjatija Statuta VKL (1588 g.),Old East Slavic - belarusian alphabet,Ruthenian,Belarus,18,861
639_The_Life_of_Avvakum.txt,The Life of Avvakum,Old Russian,Church Slavonic,,241,24636
640_Žitie_Aleksandra_Kuštskogo.txt,Žitie Aleksandra Kuštskogo,Church Slavonic,Church Slavonic,,376,6013
641_Žitie_Aleksandra_Kuštskogo_i_Evfimija_Sjanžemskogo.txt,Žitie Aleksandra Kuštskogo i Evfimija Sjanžemskogo,New Church Slavonic,New Church Slavonic,,60,2869
642_Žitie_Andreja_Totemskogo.txt,Žitie Andreja Totemskogo,New Church Slavonic,New Church Slavonic,,78,2680
643_Žitie_Arsenija_Komel_skogo.txt,Žitie Arsenija Komel'skogo,New Church Slavonic,New Church Slavonic,,77,6165
644_Žitie_Gerasima_Vologodskogo.txt,Žitie Gerasima Vologodskogo,New Church Slavonic,New Church Slavonic,,83,4657
645_Žitie_Ignatija_Lomskogo.txt,Žitie Ignatija Lomskogo,New Church Slavonic,New Church Slavonic,,129,7168
646_Žitie_Ignatija_Vologodskogo.txt,Žitie Ignatija Vologodskogo,New Church Slavonic,New Church Slavonic,,30,2467
647_Žitie_Innokentija_Komel_skogo.txt,Žitie Innokentija Komel'skogo,New Church Slavonic,New Church Slavonic,,19,1572
648_Žitie_Kassiana_Ugličskogo.txt,Žitie Kassiana Ugličskogo,Church Slavonic,Church Slavonic,,46,2845
649_Žitie_Stefana_Komel_skogo.txt,Žitie Stefana Komel'skogo,Church Slavonic,Church Slavonic,,47,4058
650_Žitie_Feodosija_Totemskogo.txt,Žitie Feodosija Totemskogo,New Church Slavonic,New Church Slavonic,,151,5792
651_Žitie_Vassiana_Tiksnenskogo_žitie_i_čudesa_1_8.txt,Žitie Vassiana Tiksnenskogo (žitie i čudesa 1–8),New Church Slavonic,New Church Slavonic,,122,3205
652_Житие_Вассиана_Тиксненского_чудеса_9_29.txt,Житие Вассиана Тиксненского (чудеса 9–29),New Church Slavonic,New Church Slavonic,,22,1938
