name,corpus,text,date,region,category
6,gvnp,блг҃ословлениѥ ѿ влд҃кꙑ поклонъ ѿ посадника гюргѧ и ѿ тꙑсѧчкого и ѿ всѣхъ старѣишихъ и ѿ всѣхъ мьншихъ и ѿ всего новагорода гс̑нѹ кн҃зю михаилѹ на семь кн҃же цѣлѹи хрьстъ къ всемѹ новѹгородѹ на чемь цѣловали дѣди и ѡц҃ь твои ꙗрославъ новгородъ ти дьржати въ старинѣ по пошлинѣ что волостии новгородьскꙑхъ тѣхъ волостии кн҃же не дьржати ти своими мѹжи дьржати мѹжи новгородьскꙑми а даръ кн҃же тобѣ ѥмати ѿ тѣхъ волостии а бес посадника ти кн҃же сѹда не сѹдити ни волостии роздавати ни грамотъ даꙗти а без винꙑ мѹжа волости не лишити ти а что ти кн҃же пошло на тържькѹ и на волоцѣ тивѹнъ свои дьржати на своѥи части а новгородца на своѥи части а въ бѣжичахъ тобѣ кн҃же ни твоѥи кнѧгꙑни ни твоимъ боꙗромъ ни твоимъ слѹгамъ селъ не дьржати ни кѹпити ни даромъ приимати и по всеи волости новгородьскои а се кн҃же волости новгородьскꙑꙗ волокъ съ всѣми волостьми тържькъ бѣжицѣ городьць палиць мелеча шипино ѥгна заволочиѥ тьрѣ пьрмь печера югра волъгда а свинье бити за ѯ҃· вьрстъ ѿ города а в рѹсѹ ти кн҃же ѥздити на третьюю зимѹ а лѣтѣ ѥздити на ѡзвадъ звѣри гонитъ а в ладогѹ ти кн҃же слати ѡсетрьника и медовара по грамотѣ дѣда твоѥго ꙗрослава а ѥздити тобѣ кнѧже въ ладогѹ на третиѥѥ лѣто а из бѣжиць кн҃же людии не вꙑводити въ свою волость ни из ꙑнои волости новгородьскои ни грамотъ имъ даꙗти ни закладниковъ приимати ни твоѥи кнѧгꙑни ни боꙗромъ твоимъ ни слѹгамъ твоимъ ни смѣрда ни кѹпцинꙑ а грамотъ ти не посѹжати а пожнѣ что твои и твоихъ мѹжь пошло то твоѥ и твоихъ мѹжь а новгородьскоѥ новѹгородѹ а дворѧномъ твоимъ како пошло погонъ ѥмати ѿ кнѧзѧ по ·е҃· кѹнъ а ѿ тиѹна по ·в҃· кѹнѣ а что кн҃же мꙑтъ по сѹждальскои земли и въ твоѥи волости ѿ воза имати по ·в҃· вѣкшѣ и ѿ лодьѥ и ѿ хмелна короба и ѿ льнѧна а дворѧномъ твоимъ ѹ кѹпьць повозовъ не ѥмати развѣ ратнои вѣсти а свободъ ти ни мꙑтъ на новгородьскои волости не ставити а холопъ или роба почнеть вадити на господѹ томѹ ти вѣрꙑ не ꙗти а на низѹ тобѣ кн҃же новгородца не сѹдити ни волостии роздавати а кто почнеть вадити к тобѣ томѹ ти вѣрꙑ не ꙗти а въ нѣмѣчкомъ дворѣ тобѣ кн҃же търговати нашею брат̑ею а двора не затварѧти а приставовъ не приставливати а гости нашемѹ гостити по сѹждальскои земли безъ рѹбежа по цс̑рвѣ грамотѣ а сѹдьѥ слати тобѣ своѥ на петровъ дн҃ь тако пошло а вꙑвода ти кн҃же межю сѹждальскою землею и новгородьскою не чинити а что закладниковъ въ търъжкѹ или инде или за тобою или за кнѧгꙑнею или за мѹжи твоими кто кѹпьць поидеть въ своѥ сто а смѣрдъ поидеть въ свои погостъ тако пошло в новѣгородѣ ѿпѹсти ихъ прочь а за волокъ ти своѥго мѹжа не слати слати новгородца а тобѣ серебро ѥмати а гнѣва ти кнѧже до новагорода не дьржати ни до ѡдиного чл҃вка а рѧдѹ въ новгородьскои волости тобѣ кн҃же и твоимъ сѹдиꙗмъ не посѹжати а самосѹда не замꙑшлѧти а старостѣ ни холопа ни робꙑ безъ га҃рѧ твоимъ сѹдиꙗмъ не сѹдити а за рѹбежь из новгородьскои волости твоимъ дворѧномъ сѹда не водити ни сѹдити а свободъ ти и селъ състѹпитисѧ а про землю и про села кто ѹ кого бѹдеть кѹпилъ знаѥть своѥго истьца про кѹнꙑ а землѧ къ ст҃ои софии,,,
63,gvnp,и многих̑ руских̑ земль докончал̑ єсми # #по богосп҃саєма великого новагорода и с посадником̑ #ичом̑ со всим̑ великим̑ новым̑городом̑ а приѣхали ѿ # #чь григореи захарьинич̑ с тыми єсми миръ кончал̑ а што или смолнѧнинъ или с ынѣх̑ с наших̑ руских̑ земль тым̑ в новѣгороде безъ пакости по старинѣ а торгова# товаром̑ торговати имъ с новогород̑ци в немецком̑ дворѣ #ти без пакости по всеи литовскои земли а мнѣ кн҃зю #єго литвина такоже и новогород̑цом̑ блюсти литвина #игаилу на новоторъж̑скомъ пути и на всих̑ путех̑ во #о никакогож̑ хто поѣдеть в новъгород̑ или из нова# #го с товаром̑ без пакости или новогород̑ци литви# #ъ свои взѧти аже ѹзгоном̑ во блазну возмуть волости чл҃вку к воєводѣ рекъ право своє взѧти измѣна а с насъ правда доловь такоже ново# #хавъ право рекъ своє взѧти или черес̑ то село межи собою намъ будучи в любви захо# разбоиника не стоѧти ни мнѣ ни вамъ новогород̑скому в литвѣ тамо єму и ко #ли ѹчинитсѧ пенѧ в новѣгороде полоча# великог̑ кнѧженьѧ кончати в новѣгороде #городу с литвою по старому рубежу з# #ѧт#ох̑ взѧти мнѣ кн҃зю великому #ти мнѣ кн҃зю великому рубль а тиву# полтора рубли да #ть куниць а петровщины рубль в мореве сорок̑ а в осенине полъ рублѧ а #не д# перевары а медъ по силе а на лопа# бѣлки а слугам̑ трем̑ по бѣлце а на луках̑ на #му тивуну по новогород̑скои волости не #ници да по две бѣле а за петровщину перевары мед̑ по силе сытити а тивуну #ть чл҃вка а по чернокунцом̑ також̑ # пѧтинадцѧть чл҃вка и што иноє литвѣ ни на дѣмѧни ни на снѣ ни на полонове #уны #то а кончалъ ѧзъ кн҃зь великии швитрикгаило миръ # великим̑ новым̑городом̑ и с пригороды и со всею волостью новогородскою по сеи грамоте аже ѹ#ѧ нелюбовь мнѣ кн҃зю великому швитрикгаилу до великого новагорода или новугороду # до великог̑ кн҃зѧ швитрикгаила или будеть миръ нелюбъ сославсѧ и грамоты ѡтославъ а после грамот̑ мѣсѧць не воєватисѧ а как# изоидеть тоже сѧ воєвати а на семь на всем̑ ѧзъ кн҃зь великии швитрикгаило крс̑тъ целовалъ такоже и послове новогород̑скии борис̑ юрьєвичь а ѿ житьих̑ людеи иван̑ єрмолинич̑ григореи захарьинич̑ крс̑тъ целовали ѡто всего великог̑ новагорода по любви ѹ правду безо всѧкого извѣта а литовским̑ послом̑ по новогород̑скои волости подвод̑ не имати а новгород̑скимъ #ъ по литовскои волости подвод̑ не имати а псан̑ ѹ вилни в лѣт̑ шестьтисѧчноє девѧтисотоє и тридцат̑ ѳ҃е индикта ѳ҃ генварѧ ке҃,,,
65,gvnp,Блгс̑влениє прс҃щннаго архиєпс̑кпа великог̑ новагород и пскова влдки єуѳимїа к милымъ сусѣдом нашим к посадником рискымъ И к ратманомъ и к добрымъ людем послалъ єсмь к вам слугу своєго петра мастера дѣлѧ колоколного И вы сусѣдѣ наши посадникѣ и ратманѣ и вси добрыи люди насъ дѣлѧ мастера доброго колоколног̑ к намъ пришлите а тымъ издружите нам̑ а ваше слово к намъ приидет и мы противъ вамъ рад̑ издружити и ѿприꙗти а мастеру какъ вы даєте ѿ дѣла и мы по том же пѣнѧзѣ дадимъ а живите здорово а псан̑ сѧ грамот мс̑ца марта въ ·ѕӏ҃· дн҃ь,,,
69,gvnp,ѿ посад̑ника великог̑ новагород̑ федора данилович̑ и ѿ тꙑсѧцког̑ великог̑ новагород̑ ивана лукинич̑ и ѿ всег̑ великог̑ новагород̑ с вѣца съ ꙗрослалѧ двора къ посадникам колꙑваньским̑ и к ратманам̑ колꙑваским здѣсе нам жаловалъсѧ брат̑ нашь кузма ларивонович̑ на вашег̑ брат̑ на ивана на амъбура цто взѧл̑ ваш̑ брат̑ иванъ ѹ кузмѣ ѹ ларивонович̑ товаръ на ругодивѣ соболи и троинич̑ и камъки а на том товарѣ взѧти кузмѣ ларивонович̑ ѹ вашег̑ брат̑ ѹ ивана ѹ амъбура десѧть ластовъ молодог̑ ·д·ӏ҃· ластꙑ жит̑ ·г҃· пунъдꙑ пшенич̑ а тои торговли другии год̑ и наш̑ брать кузма ларивонович̑ к ивану къ к амъбуру слал̑ своег̑ чл҃вка на колꙑвань слал̑ и лодьи понаимовъ по записнои грамот̑ что бꙑло ивану амъбуру дать товаръ в первꙑи лодьи кузмину чл҃вку по своеи грамот̑ ї то вашь брат̑ иванъ амъбуръ товара кузмину чл҃вку не дал̑ а и грамоту взѧл̑ ѹ кузмина чл҃вка и вꙑ бꙑ посадникѣ колꙑваньскѣи и ратьманѣ колꙑваньскѣи далѣ ѹправу ѡртѣмьи ларивович̑ в кузмино мѣсто с ꙑваном со амъбуром̑ по хрс̑тному челованью а вꙑ нашѣ сусѣдѣ живите здорово,,,
7,gvnp,блг҃ословлениѥ ѿ влд҃кꙑ поклонъ ѿ посадника геѡргиꙗ и ѿ тꙑсѧчкого андрѣꙗна и ѿ всѣхъ старѣишихъ и ѿ всѣхъ мьншихъ и ѿ всего новагорода гс̑нѹ кнѧзю михаилѹ ꙗрославицю на семь ти кнѧже хрс̑тъ цѣловати къ всемѹ новѹгородѹ на чемь цѣловали пьрвии кнѧзи и дѣдъ твои и ѡтьць твои новгородъ ти дьржати по пошлинѣ како дьржалъ дѣдъ твои и ѡц҃ь твои грамотъ ти не посѹжати а мѹжа ти без винꙑ волости не лишити а бес посадника ти волостии не раздавати ни сѹда ти сѹдити ни грамотъ давати а волостии ти кнѧже новгородьскꙑхъ своими мѹжи не дьржати дьржати ти мѹжи новгородьскꙑми а даръ тобѣ ѿ тѣхъ волостии ѥмати а се волости новгородьскꙑꙗ волокъ съ всѣми волостьми а дьржати ти свои тиѹнъ на половинѣ а новгородьць на половинѣ въ всеи вости волочкои а на търъжкѹ ти кнѧже дьржати свои тиѹнъ на своѥи части а новгородьць на своѥи части а се волости новгородьскꙑꙗ бѣжицѣ городьць мелеча шипино ѥгна волъгда заволочиѥ голопьрьмь тьрѣ пьрьмь печера югра а тꙑ волости дьржати ти мѹжи новгородьскꙑми а свиньѥ бити ти кнѧже за ·ѯ҃· вьрстъ ѡколо города а дале кѹда комѹ годно а закладниковъ ти не приимати кнѧже по всеи волости новгородьскои ни кнѧгꙑни твоѥи ни боꙗромъ твоимъ ни дворѧномъ твоимъ а селъ ти не ставити по новгородьскои волости ни твоѥи кнѧгꙑни ни твоимъ боꙗромъ ни твоимъ дворѧномъ ни кѹпити ни даромь приимати а свободъ ти не ставити по новгородьскои волости а что селъ кнѧже на новгородьскои земли твоихъ или кнѧгꙑнинꙑхъ или боꙗръ твоихъ тѣхъ селъ тобѣ състѹпитисѧ а кѹнꙑ ѥмати на нихъ ѹ истьцевъ своихъ ѹ кого бѹдеть кто кѹпилъ а землѧ ст҃ои софии къ новѹгородѹ а что селъ и свободъ дьмитриѥвꙑхъ то дали ѥсме бꙑлѣ андрѣю до живота андрѣѥва въ хрс̑тьноѥ цѣлованиѥ а потомь новѹгородѹ то все а тобѣ кнѧже въ то не въстѹпитисѧ а рѹбежь ти дати правꙑи по старомѹ рѹбежю въ хрс̑тьноѥ цѣлованиѥ како бꙑло при ѡц҃и твоѥмь ꙗрославѣ а на ѡзвадъ ти кнѧже ѥздити лѣтѣ звѣри гонитъ а въ рѹсѹ не ѥхати ѥхати въ рѹсѹ на третьюю зимѹ а въ ладогѹ ти кнѧже ѥздити на третиѥѥ лѣто а ѡсетрьникѹ твоѥмѹ ѥздити въ ладогѹ по грамотѣ ѡц҃а твоѥго како пошло а въ вълъгдѣ ти тиѹна не дьржати а сѹдиꙗмъ твоимъ ѥздити по волости кѹда пошло лѣтѣ съ петрова дн҃и по пошлинѣ а что пожѣнь кнѧжихъ то кнѧзю а новгородьскоѥ новѹгородѹ а вꙑводъ ти кнѧже въ всеи новгородьскои волости не надобѣ а съ сѹждальскои земли тобѣ кнѧже новгородца не сѹдити ни грамотъ давати ни волостии раздавати а по всеи сѹждальскои земли гостити новгородцю безъ рѹбежа а ѹ мꙑта ѹ новгородца и ѹ новоторъжца по двѣ вѣкшѣ ѿ воза и ѿ лодиѥ и ѿ хмелна короба и ѿ льнѧна а дворѧномъ твоимъ ходити по пошлинѣ ѿ кнѧзѧ по пѧти кѹнъ а ѿ тиѹна по двѣ кѹнѣ а за волокъ ти кнѧже своѥго мѹжа не слати продаꙗти ти дань своꙗ новгородцю а холопѹ и робѣ на гс̑дарѧ вѣрꙑ не ꙗти а въ нѣмѣчкомъ дворѣ тобѣ кнѧже търговати нашею братиѥю а приставовъ ти не приставливати а двора ти не затварѧти а что подѣꙗлосѧ доселѣ межи тобою и твоими мѹжи новѹгородѹ до хрс̑тьного цѣлованиꙗ то ти все кнѧже ѿложити и твоимъ мѹжемъ а твоимъ сѹдиꙗмъ по волости самосѹда не замꙑшлѧти на людехъ по новгородьскои волости а вѧзчего не пошло по новгородьскои волости то сѹдиꙗмъ твоимъ ѿложити а холопа и половника не сѹдити твоимъ сѹдиꙗмъ безъ гс̑дарѧ сѹдити кнѧзю въ новѣгородѣ тако пошло и кѹпцинꙑ въ силѹ не сѹдити въ волости а кто живеть въ търъжкѹ на новотързькои земли а къ ст҃мѹ сп҃сѹ не тѧгнеть къ търъжкѹ кнѧземь ѿѥмъсѧ а ти поидѹть ис торъжкѹ кѹда имъ годно аже възъидеть к тобѣ кнѧже на мѹжа ѡбада томѹ ти вѣрꙑ не ꙗти дати томѹ исправа а ѹ кѹпьць повозовъ не имати развѣ ратнои вѣсти а коли кнѧже поѥдешь въ новгородъ тъгда тобѣ даръ ѥмати по постоꙗниꙗмъ а коли поѥдешь из новагорода тъгда даръ не надобѣ а холопъ или половникъ забѣжить въ тфѣрьскѹю волость а тѣхъ кнѧже вꙑдавати которꙑи ли въстворить сѹдъ собѣ сѹдити ѥго въ новѣгородѣ а нелюбиѥ кнѧже тобѣ ѿложити и ѿ старѣишихъ и ѿ мьншихъ и ѿ всѣхъ на семь гс̑не на всемь цѣлѹи хрс̑тъ при нашеи братии при послѣхъ,,,
70,gvnp,се ѧзь великии кнѧзь казимиръ королевич̑ всеи лит̑вьскои земли и жомотскои и многих рускꙑх земль доконьчалъ єсмь миръ вечнꙑи съ влдкою новгородскꙑмъ съ єѹфимємь и с посадником̑ с федором̑ съ ѡлисиєвич̑ и с тꙑсѧчькым семеномъ с тимофиєвичем̑ и со всим̑ великимъ новымъгородом̑ а приѣхалѣ ѿ новагород єсифъ васильєвич̑ сн҃ъ посаднич̑ а ѿ житьихъ тимофии иванович̑ с тыми єсми миръ кончалъ а што моих̑ людеи или литвинъ или витблѧнин̑ или полочанин̑ или смолнин̑ или с ынꙑх с наших рускых земль тым̑ путь чс̑тъ изо всеи моєи ѿцины торговати имъ в новѣгород бес пакости по старинѣ а торговати с новгородци а хто приѣдет с великог̑ кн҃зѧ товаром̑ торговати им̑ с новгородчи в нѣмечком дворѣ такоже и новгородчемъ изо всеи новгородскои волости торговати бес пакости по всеи литовьскои земли а мнѣ великому кн҃зю казимиру королевич̑ блюсти новгородча какъ и своєго литвина такоже и новгород̑чемъ блюсти литвина какъ и своего новгородча а мнѣ великому кн҃зю казимиру королевич̑ на новоторском пути и на всих путех во всеи новгородскои волости пути не переимати гостѧ никакоже хто поѣдеть въ новъгородъ или из новагорода а гдѣ новгородча в ратном̑ имуть пустити єго с товаром бес пакости или новгородчи литвина в ратном̑ имуть пустити єго а ему право рекъ товаръ свои взѧти аже взгоном̑ въ блазну возмуть новгород̑скоє или чл҃вкъ или лошадь ѣхавъ ис тои волости чл҃вку к воєводе рекъ право своє взѧти а имъ дати или чересъ то село возмуть или два то ѹже измѣна а с насъ правда доловь а межи собою намъ будучи в любви за холопъ за робу за должникъ за розбоиникъ не стоꙗти ни мнѣ ни вам̑ и за поручникъ и за смердъ вꙑдати єго по исправѣ а ѹчинитсѧ пенѧ гостю новгородскому в литвѣ тамо єму и кончати по кн҃жои правдѣ и по крс̑тному челованью или ѹчинитсѧ пенѧ в новѣгородѣ полочанину или витблѧнину или литъвину или русину с нашего великого кн҃женьꙗ концати в новѣгородѣ по кн҃жои правде и по крс̑тному челованью а рубежь новугороду с литвою по старому рубежю земли и водѣ и с волочаны и с витблѧны и с торопчаны а на молвѧтичох взѧти ми кн҃зю великому два рублѧ а тиѹну рубль за петровщину на куньску възѧти мнѣ кн҃зю великому рубль а тиѹну полтина на березовчи взѧти мнѣ кн҃зю великому полтора рублѧ да тритчать куничь на стержи тритчать куничь да шесть десѧтъ бѣлъ а петровщинѣ рубль в моревѣ сорок̑ куничь да два сорока бѣлъ да петровщинѣ рубль а в осенинѣ полъ рублѧ а в жабнѣ дватчать куничь да сорокъ бѣлъ да петровьщинѣ рубль а пиво с перевары а медъ сытити по силѣ а на лопастичох и на буичох ѹ чорнокунчовъ по двѣ куници да по двѣ бѣлѣ а слугам тремъ по бѣлѣ а на луках нашь тиѹнъ а вашь другии суд имъ наполъ а торопечкому тиѹну по новгородскои волости не судити ни ржевьскому а в любоковѣ и в заклиньи по двѣ куничи да по двѣ бѣлѣ а за петровщину сорокъ бѣлъ а во ржеве по двѣ куници да по двѣ бѣлѣ а медъ по силѣ сытити с перевары а тиѹну ѣздити по переварамъ в пѧтинатчати чл҃вкъ а по чернокунчем такоже в пѧтинатьчати чл҃вкъ а в новгородскои волости не надоби ничто иноє литви ни на дѣмѧнѣ ни на снѣ ни на полоновѣ не надоби брати черна куна ни иноє ничтожє а кончалъ ꙗзъ великꙑи кн҃зь казимиръ корович̑ миръ со всим великымъ новым̑городом̑ и с пригороды и со всею волостью с новгородскою по сеи грамотѣ ѡже ѹчинитсѧ нелюбовь мнѣ великому кнѧзю казимиру королєвич̑ до великого новагорода или новугороду до мене великог̑ кн҃зѧ казимира или будеть миръ нелюбъ сославсѧ и грамота ѡтославъ а послѣ грамот мс̑ць не воеватисѧ а какъ мс̑ць изоидет тоже сѧ воєвати а на сем̑ на всем ꙗзъ великии кн҃зь крс̑тъ человалъ казимиръ королевич̑ такоже и послы новгородскыи єсифъ васильєвич̑ сн҃ъ посаднич̑ а ѿ житьихъ тимофии иванович̑ крс̑тъ человалѣ ѿ всего великого новагород по любви въ правду безъ всѧког извита литовьскым послом по новгородскои волости подводъ нє имати а новгородскымъ послом по литовьскои волости не имати подводъ,,,
71,gvnp,блгс̑вниє прс̑щенног̑ ар҃хиєпс̑кпа великог̑ нов̑город влд̑кꙑ єѹфимьѧ ѿ посадника новгородчког̑ федора ѡлисѣєвич̑ ѿ тꙑсѧчког̑ новгородчког̑ семена тимофѣєвич̑ и ѿ всего великог̑ нов̑город слово добро к сѹсѣдомъ нашимъ посадникомъ колꙑваньскꙑмъ и ко всим ратманомъ буд вам вѣдомо здѣсе намъ билъ челомъ и жаловалсѧ нашь брате новгородечь петре что ѹ него взѧлѣ лодью на морѣ с товаромъ и головꙑ посѣкли и ѡнъ вам билъ челом и просилъ ѹ васъ проводника до того мѣста где ѹ него лодью взѧли и вꙑ молвили шлемъ мꙑ своихъ на извѣщениє и послѣ того пришедъ посадникъ дмитръ кижа и ѡлфромѣи кѹзнечкои и говорили тꙑи рѣчи сказꙑваемъ вамъ по хрс̑тномꙋ челованью что товаръ вашь в полнои рѣкѣ и розбоиники поиманѣ и мꙑ посꙑлали своих и наши наѣхали тѹю лодью в томъ мѣстѣ гдѣ розбили лодьꙗ тѹ стои а люд побитꙑ и на берегѹ похороненꙑ и вꙑ наши сѹсѣдꙑ тому ѹправѹ даите по хрс̑тному челованью и по своим̑ рѣчомъ или пак̑ тому ѹправѣ не дадите и мꙑ своєго брата новгородца петра не мечемъ,,,
75,gvnp,ѿ посадника новгорочкого михаили ѡнаньинич̑ и ѿ тꙑсѧчкого новгорочкого ѡникиꙗ власкєвич̑ и ѿ всего гн҃а великого новагорода с вѣча съ ꙗрославлѧ двора к микитки тинчову что єси взѧлъ ѹ посла ѹ колꙑваньског̑ ѹ ивана и ѹ гостили два рублѧ и тꙑ то ѿдаи а великого новагород слова не ѡслꙑшьсѧ а ѡслꙑшисьсѧ бꙑти ѿ великого новагорода в казни,,,
8,gvnp,блгс̑вниѥ ѿ влд҃кꙑ поклонъ ѿ посадника и ѿ тꙑсѧчкого и ѿ всего новагорода кнѧзю михаилѹ ꙗрославицю кнѧзь великꙑи андрѣи и вьсь новгородъ дали федорѹ михаиловицю городъ стольнꙑи пльсковъ и ѡнъ ѥдъ хлѣбъ а како пошла рать и ѡнъ ѿѥхалъ городъ повьргѧ а новагорода и пльскова поклона не послѹшалъ приѥхавъ въ село новгородьскѹю волость пѹстѹ положилъ братию нашю испродалъ тобѣ кнѧже не кърмити ѥго новгородьскимь хлѣбомь кърми ѥго ѹ себе а на селѣхъ ѥго кѹнꙑ ѥмѹ даѥмъ а бориса костѧнтиновица кърмилъ новгородъ корѣлою и ѡнъ колѣлѹ всю истерѧлъ и за нѣмцѣ загонилъ надъ тимь рѹбежь ѹчинилъ на новѣгородѣ чего не пошло про рѹбежь гс̑не како бѹдешь въ новѣгородѣ ѹ ѡц҃а своѥго ѹ влд҃цѣ и ѹ своихъ мѹжь намъ съ нимь сѹдъ передъ тобою гс̑не а нꙑнѣ серебра ѥмѹ не вели ѥмати а тобѣ гс̑не новгородьскꙑмь хлѣбомь не кърмити ѥго а из новгородьскои волости поидеть а на селѣхъ ѥго кѹнꙑ даѥмъ по исправѣ на кѹпленꙑхъ а котороѥ не кѹплено а съ тѣхъ поидеть бес кѹнъ,,,
81,gvnp,се азъ мьстиславъ володимирь сн҃ъ дьржа рѹсьскѹ землю въ своѥ кнѧжениѥ повелѣлъ ѥсмь сн҃ѹ своѥмѹ всеволодѹ ѿдати бѹицѣ ст҃мѹ геѡргиеви съ данию и съ вирами и съ продажами и вено волоцкое даже которꙑи кнѧзь по моѥмь кнѧжении почьнеть хотѣти ѿꙗти ѹ ст҃го геѡргиꙗ а бг҃ъ бѹди за тѣмь и ст҃аꙗ бц҃а и тъ ст҃ыи геѡргии ѹ него то ѡтимаѥть и тꙑ игѹмене исаиѥ и вꙑ братиѣ донѥлѣже сѧ миръ състоить молите б҃а за мѧ и за моѣ дѣти кто сѧ изѡстанеть въ манастꙑри то вꙑ тѣмь дължьни ѥсте молити за нꙑ б҃а и при животѣ и въ съмьрти а ꙗзъ далъ рѹкою своѥю и осеньнѥѥ полюдиѥ даровьноѥ полъ третиꙗ десѧте гривьнъ ст҃мѹ же геѡргиеви а се ꙗ всеволодъ далъ ѥсмь блюдо серебрьно въ л҃ грв҃нъ серебра ст҃мѹ же геѡргиеви велѣлъ ѥсмь бити въ нѥ на ѡбѣдѣ коли игѹменъ ѡбѣдаѥтъ даже кто запъртить или тѹ дань и се блюдо да сѹдить ѥмѹ бъ҃ въ дн҃ь пришьствиꙗ своѥго и тъ ст҃ыи геѡргии,,,
