id,url,date,content,carrier,carrier_category,place,text,reconstruction,translation,alphabet,writing_method,position,preservation,date_details,date_justification,comment
1151,https://epigraphica.ru/epigraphy/inscription/show/1151,[1127–1220],Молитва неизвестного с ламентацией,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,(+) Ги҃ спс҃и грѣ⸗,,"‘Господи, спаси грешного! Ох мне …’. ( )",кириллица,граффито,"Фрагмент 2509* был обнаружен в северной апсиде. «Блок из двух кусков штукатурки – монолит и один фрагмент. Линия разгранки проходит по вертикали справа. Большая часть красочного слоя – дымчатозеленого цвета. На зеленом фоне видны ярко выраженные вертикальные мазки кисти, слегка отклоняющиеся по диагонали. Заметные повреждения красочного слоя отсутствуют». ( )",с утратами (50-85%),"«до [1220]: Язык: «редуцированные сохранены» <1220, архаичное окончание - уму » ( )",,"На блоке N3 читаются две надписи: молитва неизвестного (настоящая надпись) и комментарий к ней ( №1152 настоящей Базы ) ( ). «Надпись помещена в рамку и читается преимущественно на зеленом фоне» ( ). «Поскольку обе фразы молитвы завершаются знаком креста, крест, скорее всего, стоял и в начале текста. Буква ꙋ после н в четвертой строке отражена по вертикали; скорее всего, то же начертание она имела и в следующем слоге. Такое ꙋ дважды употреблено в берестяной грамоте № 1182 (сер. XII в.). В четвертой строке могло быть повторено прилагательное грѣшьныи , но мог стоять и какой‑то другой эпитет» ( )."
1152,https://epigraphica.ru/epigraphy/inscription/show/1152,[1220–1240],Комментарий к N3a (№1151),Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,охъ ж⸗,,‘Ох и будет же тебе!’. ( ),кириллица,граффито,"Фрагмент 2509* был обнаружен в северной апсиде. «Блок из двух кусков штукатурки – монолит и один фрагмент. Линия разгранки проходит по вертикали справа. Большая часть красочного слоя – дымчатозеленого цвета. На зеленом фоне видны ярко выраженные вертикальные мазки кисти, слегка отклоняющиеся по диагонали. Заметные повреждения красочного слоя отсутствуют». ( )",целая (100%),"«до 1380 (предпочт. до 1240): Е I «правонаклонные» (<1240) <1380, Х 2 «только правая верхняя засечка» (<1240) или (1360>)» ( )",,"На блоке N3 читаются две надписи: молитва неизвестного ( №1151 настоящей Базы ) и комментарий к ней (настоящая надпись; справа) ( ). Надпись представляет собой комментарий к N3a ( №1151 настоящей Базы ) ( ). Надпись вписана в рамку (верхний правый угол), читается на разгранке белого цвета и красном фоне; почерк мельче, чем у N3a ( №1151 настоящей Базы ). Под рамкой видны буквы гс под титлом от еще одной надписи, сделанной почерком, отличным от почерков в рамке (отсутствуют засечки) ( ). «Комментарии такого рода известны в храмовой эпиграфике Новгорода. Из надписей Софийского собора ср.: а) граффито оусохните ти руки в Мартирьевской паперти ( , № 204), относящееся к зачеркнутому фольклорному стихотворению; б) граффито Чижевъ дроугъ в дьяконнике, реагирующее на надпись о подстреленном Чижом журавле ( ). Хощеть быти – форма “будущего сложного первого”, характеризующая наступающую ситуацию как следствие текущего положения дел (см.: )» ( )."
1153,https://epigraphica.ru/epigraphy/inscription/show/1153,1103–[1200],"Крестные слова Христа (Пс. 21:2, Мф. 27:46, Мк. 15:34)",Стены церкви Благовещения на Городище,стена церкви,Церковь Благовещения на Городище,Ⰱⰶ҃ⰵ (Ⰱ)ⰶ҃ⰵ ⰿ[ⱁ](ⰻ ⰲⱏ)ⱄⰽⱁⱆ(ⱓ),,"‘Боже, Боже мой! Для чего Ты оставил меня?’",глаголица,граффито,"Жертвенник, апсида, правая (южная) сторона, ок. 175 см над полом XII в. Полоса красно-коричневой разгранки под полосой городчатого орнамента, над прямоугольником бурой мраморировки, 19 см от правого края, у верхнего края. 1-ая буква 2-ой строки начиналась правее 3-ей буквы 1-ой строки, то есть 2-ая строка была выровнена почти по центру. ( )",с небольшими утратами (>85%),,"Церковь Благовещения была окончательно разрушена перед закладкой в 1342 г. на ее месте нового каменного храма. Между тем среди граффити на фресках церкви 1103 г. нет надписей с признаками, которые позволили бы однозначно датировать эти тексты XIII или первой половиной XIV в.",
1154,https://epigraphica.ru/epigraphy/inscription/show/1154,[1127–1200],Надпись о смерти архиепископа Спиридона (?),Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,октѧ… … :ке … …[с]п…,октѧ(брѧ въ) :ке(: дьнь) … [С]п(иридонъ преста)⸗ висѧ (архепп)ъ҃ н(овгородьскыи) … ‑‑ри… ( ),"‘[Месяца] октября в 25‑й день, в понедельник (?), преставился Спиридон, архиепископ новгородский…’. ( )",кириллица,граффито,"Надпись читается на четырёх фрагментах (2543, 2545*, 2546, 2544 (?)), найденных в северной апсиде. «Блок из четырех кусков штукатурки – монолит и два отдельных фрагмента. Базовый цвет – красный с небольшими вкраплениями зеленого по верхнему краю (2545, 2546). Надпись сделана вдоль края красного фона, сохранились начала двух строк и фрагменты из середины. Фрагмент 2545, по сравнению с остальными, имеет больше затертостей – они идут двумя светлыми полосами сверху вниз, под небольшим наклоном. По левому краю 2545 видно несколько случайных линий». ( )",фрагмент (15-50%),"«до [1280], предпочт. до [1200]: В 4 «выступ наверху» (<1200) <1280, Р 3 «выступ вверху» <1280, Ѧ 1 «покрытие» (<1280) <1340; С 1 «покрытие» (<1300) <1380» ( )",,"«Не вполне ясно, следует ли относить к этой надписи фрагмент 2544, на котором читаются буквы ева | [ в ]( и ): начертание буквы в несколько отличается и не имеет характерного для букв надписи N4 (настоящая надпись) наклона» ( ). «Буквы крупные, аккуратные, с характерными выступами и покрытиями и слабо выраженным правым наклоном. Надпись выполнена профессиональным писцом. Реконструкция носит гипотетический характер и опирается на следующие соображения. Титло в левой части фрагмента 2543 показывает, что за глаголом прѣставися следовало не имя и не сочетание рабъ Божии , а сокращенно записанное слово, заканчивающееся на ъ . Следующее н допускает реконструкцию ‘архиепископ новгородский’, с чем согласуется неординарность графического исполнения надписи. Единственный новгородский епископ, дневная дата кончины которого нам неизвестна, – умерший в 1249 г. Спиридон. Буквы сп , читаемые на фрагменте, безусловно принадлежавшем первой строке, подходят для его имени, при этом заполнить позицию между датой и словом прѣставися чем‑либо, кроме имени, кажется невозможным. Буквы ри в третьей строке могли принадлежать, например, слову наоутриѧ (в сообщении о погребении). Примерное равенство длины 1‑й и 2‑й строк обеспечивается допущением, что помимо числа был указан также день недели – понедельник» ( )."
1155,https://epigraphica.ru/epigraphy/inscription/show/1155,"[1127–1180], 1162 (?)",Надпись о смерти игумена монастыря пресвятой Богородицы,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,(прѣстависѧ) …нь о--(с҇)цаиюлѧ (в)ъ в҃ї а погр(еб)енъ б[ꙑ](с҇)наꙋтриѧ въ гї҃ [д](н҃ь с)ъ чь(стью),(прѣстависѧ) (пасто)[у](хъ гс҇\д)нь О(ль)⸗ [кса] (игуменъ мн҃)сты(рѧ) пр(ѣст҃ы)⸗ ѧ влд҃(чиц)[ѧ] н[а](ше)[ѧ] Бц҃ѧ м(\с҇\)\ца июлѧ (в)ъ в҃ї а погр(еб)енъ б[ꙑ](\с҇\)\ наꙋтриѧ въ гї҃ [д](н҃ь с)ъ чь(стью) ( ),"‘Преставился … Олекса (?), игумен монастыря пресвятой владычицы нашей Богородицы, месяца июля в 12‑й, а погребен был наутро в 13‑й день с честью’. ( )",кириллица,граффито,"Фрагменты 2503*, 2505, 2508, 2801, 3201 были найдены в северной апсиде. «Блок из пяти кусков штукатурки – монолит и четыре фрагмента – в три цвета. Линия разгранки проходит вертикально, по левому краю (2505), разделяя красный фон и зеленый, на котором сделаны надписи. На зеленом фоне видны ярко выраженные вертикальные и диагональные мазки кисти. Заметные повреждения красочного слоя отсутствуют, если не считать нескольких небольших выбоин на линии разгранки. Надпись занимает верхнюю часть блока». ( )",с утратами (50-85%),"«до [1180]: «Б, В, Г, П обычно с выступом» <1180» ( )",,"«Надпись N5a (настоящая надпись) занимает верхнюю часть блока, надписи N5b (№1156 настоящей Базы) и N5с (№1157 настоящей Базы) читаются ниже и правее. Надпись N5b сделана поверх глаголической надписи N5с и частично обходит ее» ( ). Несмотря на сильную фрагментированность, бо́льшая часть надписи восстанавливается с уверенностью. Торжественность формулировок заставляет думать, что речь идет о кончине игумена, а не рядового монаха. На о ‑ в конце 1‑й строки должно было начинаться имя умершего. Весьма вероятно, что им был игумен Антониева монастыря Алекса, о смерти которого летопись сообщает под 1162 (6670 г.): “ Прѣставися игуменъ Олькса святыя Богородиця, и поставиша по немь игуменомь Мануила ” ( ). Алекса был поставлен игуменом в 1157 г. после смерти Андрея, преемника основателя обители св. Антония Римлянина ( ). Для реконструируемого (очень гипотетически) ( пасто )[ у ]( хъ гс҇\д ) нь ср. в Киевской летописи под 1183 (6691) г. о новоизбранном архимандрите Василии: “… и бы(с) игѹменъ и пастѹхъ чер(нор)изьцемь Федосьєва манастырѧ ” ( ). Возможная альтернатива – ( прѣстависѧ въ вѣчьно )[ у ]( ю жиз ) нь – предполагает наличие еще одной строки сверху с нетривиально оформленной годовой датой. Оба варианта отвечают возвышенной стилистике надписи. Необходимая длина второй строки достигается при допущении, что слово монастыря было записано с сокращением ( )."
1156,https://epigraphica.ru/epigraphy/inscription/show/1156,[1130–1160],Инципит возгласа священника в начале служб суточного круга и треб,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,бла(гослове)⸗,,‘Благословен Бог нашь’.,кириллица,граффито,"Фрагменты 2503*, 2505, 2508, 2801, 3201 были найдены в северной апсиде. «Блок из пяти кусков штукатурки – монолит и четыре фрагмента – в три цвета. Линия разгранки проходит вертикально, по левому краю (2505), разделяя красный фон и зеленый, на котором сделаны надписи. На зеленом фоне видны ярко выраженные вертикальные и диагональные мазки кисти. Заметные повреждения красочного слоя отсутствуют, если не считать нескольких небольших выбоин на линии разгранки». ( )",фрагмент (15-50%),"«до [1120]: А 1 «покрытие» (<1280) <1320, Б I «округлая петля» <1120, Л1 «покрытие» (<1280) <1360, Н 2а «нижние засечки (длинные)» <1400 (1140–1300)» ( )",,"«Надпись N5a (№1155 настоящей Базы) занимает верхнюю часть блока, надписи N5b (настоящая надпись) и N5с (№1157 настоящей Базы) читаются ниже и правее» ( ). «Надпись N5b сделана поверх глаголической надписи N5с и частично обходит ее; первая строка, по‑видимому, продолжалась справа от глаголической надписи. Поскольку признак, определяющий основную датировку (круглая петля б ) представлен в берестяных грамотах лишь двумя примерами, эта датировка может указывать на создание надписи в первые десятилетия существования росписи, условно – в интервале [1130–1160]» ( )."
1157,https://epigraphica.ru/epigraphy/inscription/show/1157,[1127–1160],Молитва ко Христу (глаголица),Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,ⱁ ⱈⰵ҃,,‘О Христе’. ( ),глаголица,граффито,"Фрагменты 2503*, 2505, 2508, 2801, 3201 были найдены в северной апсиде.«Блок из пяти кусков штукатурки – монолит и четыре фрагмента – в три цвета. Линия разгранки проходит вертикально, по левому краю (2505), разделяя красный фон и зеленый, на котором сделаны надписи. На зеленом фоне видны ярко выраженные вертикальные и диагональные мазки кисти. Заметные повреждения красочного слоя отсутствуют, если не считать нескольких небольших выбоин на линии разгранки». ( )",целая (100%),,,"«Надпись представляла собой молитвенное обращение к Христу: о Х(рист)е … Рядом с глаголическим граффито значительно более крупным почерком нанесена кириллическая надпись бла|нъ б҃… , буква а в котором написана выше линии строки, непосредственно над глаголической буквой ⱁ ( о ), то есть автор кириллической надписи пытался обойти глаголическую надпись стороной» ( ). «Надпись N5a (№1155 настоящей Базы) занимает верхнюю часть блока, надписи N5b (№1156 настоящей Базы) и N5с (настоящая надпись) читаются ниже и правее. Надпись N5b сделана поверх глаголической надписи N5с и частично обходит ее» ( )."
1158,https://epigraphica.ru/epigraphy/inscription/show/1158,[1160–1320],Надпись о смерти неизвестного лица,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,+ мс҇ца · и(юн)ѧ · въ ·е҃i : на (с)[т]аго [прр҃ка] (Амо)[с](а) прѣстав(исѧ) …,,‘Месяца июня в 15‑й день на память святого пророка Амоса преставился…’. ( ),кириллица,граффито,"Фрагменты 2533, 2534*, 2536*, 2538* были найдены в северной апсиде. «Блок из четырех кусков штукатурки – трех монолитов и одного фрагмента. Базовые цвета: синий и дымчато-зеленый. Линия разгранки светло-бежевого цвета проходит горизонтально. Красочный слой в этом месте хрупкий, под разгранкой в нескольких местах видны следы белил. На фрагменте 2533 синий и зеленый фоны явным образом стыкуются с красным, а по левому краю тянется темно-коричневая полоса. Это значит, что блок находился на одной из граней столба. По характеру сохранности красочного слоя можно заключить, что сначала наносилась синяя краска, затем зеленая и только потом делалась разгранка. Видны ярко выраженные мазки кисти. На зеленом фоне вдоль линии разгранки они горизонтальные, ниже – вертикальные. На синем фоне – только вертикальные. Значительных повреждений красочного слоя в обоих случаях нет, если не считать слабого внешнего загрязнения на синем фоне и вспученности краски на зеленом фоне на фрагменте 2534. Надпись читается в верхней части блока». ( )",с утратами (50-85%),"«[1160‑1320]: В IIа «перелом при мачте» <1320, Р «углом вниз» 1160>, графика: «разделительное двоеточие» <1400» ( )",,"На блоке из четырёх фрагментов (2533, 2534*, 2536*, 2538*) расположены две надписи: настоящая и о смерти Митрофана ( N6b, №1159 настоящей Базы ). «Надпись N6a (настоящая надпись) читается в верхней части блока, надпись N6b – в нижней» ( ). «В слове мс҇\цѧ буква ѧ исправлена из а . Хронологические указания совпадают с приведенными в летописном сообщении 1422 г. о смерти новгородского архиепископа Симеона: “ Того же лѣта, мѣсяца июня въ 15, святого пророка Амоса, преставися архиепископъ новгородчкыи Семеон …”. Однако палеография надписи не позволяет датировать ее XV в.» ( )."
1159,https://epigraphica.ru/epigraphy/inscription/show/1159,[1160–1320],Надпись о смерти Митрофана,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,[м](с҇)ца · ма[и](ѧ въ ѕ҃ на памѧ)т҇· ст҃аг(о И)ева · прѣстависѧ ра(бъ Бж҃ии),,‘Месяца мая в 6 день на память святого Иова преставился раб Божий Митрофан’. ( ),кириллица,граффито,"Фрагменты 2533, 2534*, 2536*, 2538* были найдены в северной апсиде. «Блок из четырех кусков штукатурки – трех монолитов и одного фрагмента. Базовые цвета: синий и дымчато-зеленый. Линия разгранки светло-бежевого цвета проходит горизонтально. Красочный слой в этом месте хрупкий, под разгранкой в нескольких местах видны следы белил. На фрагменте 2533 синий и зеленый фоны явным образом стыкуются с красным, а по левому краю тянется темно-коричневая полоса. Это значит, что блок находился на одной из граней столба. По характеру сохранности красочного слоя можно заключить, что сначала наносилась синяя краска, затем зеленая и только потом делалась разгранка. Видны ярко выраженные мазки кисти. На зеленом фоне вдоль линии разгранки они горизонтальные, ниже – вертикальные. На синем фоне – только вертикальные. Значительных повреждений красочного слоя в обоих случаях нет, если не считать слабого внешнего загрязнения на синем фоне и вспученности краски на зеленом фоне на фрагменте 2534». Надпись читается в нижней части блока. ( )",с утратами (50-85%),"«[1160–1320]: В IIа «перелом при мачте» <1320, Р «углом вниз (криволинейные) 1160>» ( )",,"На блоке из четырёх фрагментов (2533, 2534*, 2536*, 2538*) расположены две надписи: N6a (№1158 настоящей Базы) и настоящая надпись ( ). «Под этой надписью, на уровне слова Митроθана видно начало надписи слабым тонким почерком: н [ а ]… Ниже, скорее всего, находился рисунок птицы (два фрагмента из группы 2447)» ( ). «Почерк, возможно, тот же, что и в N6a » ( ). «В первой публикации надпись была трактована как сообщение о смерти посадника Михалка Степанича, умершего, согласно Новгородской первой летописи, 18 мая 1206 г. и принявшего в постриге имя Митрофан (“ Прѣставися рабъ божии Митрофанъ, а мирьскы Михалько, постригься у святѣи Богородици въ Аркажи манастыри маия въ 18, посадникъ новгородьскыи ” ( )). После прочтения святочной даты сохранить эту атрибуцию можно, лишь допуская, что за дату смерти автор надписи принял дату пострига. Более вероятно, однако, что надпись зафиксировала смерть какого‑то другого лица» ( )."
1160,https://epigraphica.ru/epigraphy/inscription/show/1160,"[1140–1220], [1223]?",Надпись о смерти архиепископа Митрофана,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,… .г҃.[и] дн҃ь п(рес)тависѧ,(Въ лѣт҇\ 6731 мц҃ѧ иоулѧ въ) .г҃. [и] дн҃ь п(рес)тависѧ (Митрофанъ) (архепс҃пъ новго)[р]одьскыи [бг҃](олюбивыи и) бла(гов)[ѣ]рьныи (х)[р]ст[иѧ]⸗ (нъ) ( ),"‘В год 6731 (1223)‑й месяца июля в 3‑й день преставился Митрофан, архиепископ новгородский, боголюбивый и благоверный христианин’. ( )",кириллица,граффито,"Фрагменты 2527*/2529, 2532 были найдены в северной апсиде. «Блок из трех кусков штукатурки – монолита и двух отдельных фрагментов. Красный фон занимает большую часть пространства и соседствует с бежевым (белым) в нижней части блока, уходя в небольшой градиент. Линии разгранки как таковой нет. Базовый цвет – красный. Направление кисти едва заметное, горизонтальное. Есть спорадические повреждения красочного слоя: выбоины, царапины, небольшие затертости». ( )",с утратами (50-85%),"«[1140–1220]: И 1а «верхние засечки (длинные)» (<1300), Н 1а «верхние засечки (длинные)» (<1300) <1320, Р III «углом вперед» 1140>, язык: «редуцированные сохранены» <1220» ( )",,"На блоке из фрагментов 2527*/2529, 2532 расположены три надписи: настоящая N7a, автограф N7b (№1161 настоящей Базы) и надпись неопределённого назначения N7c (№1162 настоящей Базы) ( ). «В верхней части блока наблюдается большая концентрация тонких линий, относящихся, повидимому, к рисунку (или рисункам). Часть из них округлой формы, пересекают текст надписи N7c . Воронкообразное завершение надписи N7а обрамлено фигурной рамкой (скобкой), хорошо видной на фрагменте 2527 и обнаруживаемой также на 2529. Справа от нее – незавершенная вертикальная плетенка. На фрагменте 2532 видна штриховка, напоминающая счетные засечки; над ними – какой-то рисунок» ( ). «Последние две буквы слова ( х ) рст [ иѧ ]|( нъ ) были, вероятно, написаны у левого края рамки. Реконструкция основывается на указании дня (3‑е число) в сочетании с титулом “(новго)[р]одский” и эпитетом “благоверный”. О смерти новгородского архиепископа Митрофана Новгородская первая летопись сообщает следующее: “ Въ то же лѣто прѣставися архиепископъ новгородьскыи Митрофанъ, мѣсяця июля въ 3, на святого Уакинфа, понедѣльнику свитающю, и положенъ бысть въ святѣи Софии въ притворе; а даи богъ его святую молитвою князю и всемъ новгородцемъ ” ( ). Согласно младшему изводу, 3 июля скончался также, в 1352 г., архиепископ Василий Калика (в Синодальном списке его смерть датирована 5‑м июля, ср.: , 362), однако палеография позволяет относить ее к домонгольскому периоду. Другие новгородские владыки в этот период не умирали в даты, заканчивающиеся на 3» ( )."
1161,https://epigraphica.ru/epigraphy/inscription/show/1161,[1100–1300],Автограф неизвестного с именем на -ило,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,…[ило] ѱлъ,,‘Имярек написал’. ( ),кириллица,граффито,"Надпись расположена на фрагменте 2527*, являющегося частью блока N7 (фрагменты 2527*/2529, 2532). Фрагменты этого блока были найдены в северной апсиде. «Блок из трех кусков штукатурки – монолита и двух отдельных фрагментов. Красный фон занимает большую часть пространства и соседствует с бежевым (белым) в нижней части блока, уходя в небольшой градиент. Линии разгранки как таковой нет. Базовый цвет – красный. Направление кисти едва заметное, горизонтальное. Есть спорадические повреждения красочного слоя: выбоины, царапины, небольшие затертости». ( )",с утратами (50-85%),«XII–XIII в. (ранний признак – использование ѱ в формуле ‘Х писал’)» ( ),,"«Писавшего, вероятно, звали Данило или Гаврило» ( ). На блоке из фрагментов 2527*/2529, 2532 расположены три надписи: надпись о смерти архиепископа Митрофана N7a (№1160 настоящей Базы) , настоящая надпись N7b и надпись неопределённого назначения N7c (№1162 настоящей Базы) ( ). «В верхней части блока наблюдается большая концентрация тонких линий, относящихся, повидимому, к рисунку (или рисункам). Часть из них округлой формы, пересекают текст надписи N7c . Воронкообразное завершение надписи N7а обрамлено фигурной рамкой (скобкой), хорошо видной на фрагменте 2527 и обнаруживаемой также на 2529. Справа от нее – незавершенная вертикальная плетенка. На фрагменте 2532 видна штриховка, напоминающая счетные засечки; над ними – какой-то рисунок» ( )."
1162,https://epigraphica.ru/epigraphy/inscription/show/1162,[1100–1300],Слово «дивьн»,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,дивьн,,‘дивен …’ ( ),кириллица,граффито,"Надпись расположена на фрагменте 2527*, являющегося частью блока N7 (фрагменты 2527*/2529, 2532). Фрагменты этого блока были найдены в северной апсиде. «Блок из трех кусков штукатурки – монолита и двух отдельных фрагментов. Красный фон занимает большую часть пространства и соседствует с бежевым (белым) в нижней части блока, уходя в небольшой градиент. Линии разгранки как таковой нет. Базовый цвет – красный. Направление кисти едва заметное, горизонтальное. Есть спорадические повреждения красочного слоя: выбоины, царапины, небольшие затертости». ( )",неизвестно,,,"На блоке из фрагментов 2527*/2529, 2532 расположены три надписи: надпись о смерти архиепископа Митрофана N7a (№1160 настоящей Базы) , N7b (№1161 настоящей Базы) и настоящая надпись ( ). «В верхней части блока наблюдается большая концентрация тонких линий, относящихся, повидимому, к рисунку (или рисункам). Часть из них округлой формы, пересекают текст настоящей надписи N7c. Воронкообразное завершение надписи N7а обрамлено фигурной рамкой (скобкой), хорошо видной на фрагменте 2527 и обнаруживаемой также на 2529. Справа от нее – незавершенная вертикальная плетенка. На фрагменте 2532 видна штриховка, напоминающая счетные засечки; над ними – какой-то рисунок» ( ). «Малые интервалы между буквами предполагают, что левее текста не было и надпись начиналась с данного слова. Судя по пустому пространству после н , слово не было дописано. На дивьнъ и дивьныи начинается целый ряд богослужебных текстов, из которых самый известный – 36‑й стих 67‑го псалма: “Дивен Бог во святых своих, Бог Израилев, той даст силу и державу людем своим”. В богослужении этот стих широко используется в качестве прокимена 4‑го гласа. Возможно, граффито зафиксировало его» ( )."
1163,https://epigraphica.ru/epigraphy/inscription/show/1163,[1127–1220],"Надпись о смерти Олексы (?), монаха Юрьева монастыря",Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,(мц҃ѧ) …,,"‘Месяца … в … день преставился раб Божий Олекса (Олекша?), монах [монастыря] святого Георгия’. ( )",кириллица,граффито,"Фрагменты 2552, 2609 были найдены в северной апсиде. «Блок из двух кусков штукатурки зеленого цвета с мелкими выбоинками и повреждениями на красочном слое. Мазки кисти ярко выраженные, диагональные (слева направо, снизу вверх)». ( )",фрагмент (15-50%),«до [1220] (сохранение слабого ь в мьнихъ )» ( ),,"«Надпись была помещена в рамку. Левый нижний угол под большим наклоном (по направлению мазков кисти) пересекает буква ш / щ . Возможно, по бокам от нее тоже читаются буквы» ( ). «Первые две строки были, по‑видимому, длиннее 3‑й и 4‑й (если только в конце 3‑й строки не читалось отчество, а в середине 4‑й – слово монастыря ). Отметим замену е на ѣ в Г [ ѣ ] ор ( гиѧ )» ( )."
1164,https://epigraphica.ru/epigraphy/inscription/show/1164,[1280–1320],Молитва о Григории,Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,[Ги҃] помоз[и] (ра)⸗,,"‘Господи, помоги рабу своему Григорию…’. ( )",кириллица,граффито,"Фрагмент 2610* был найден в северной апсиде. «Блок из трех кусков штукатурки зеленого цвета с затертостями и небольшими повреждениями красочного слоя. Поверхность шершавая. Направление кисти скорее вертикальное, чем диагональное, под небольшим уклоном вправо». ( )",фрагмент (15-50%),"«[1280–1320]: И 4 «высокая перекладина» 1300>, П 1 «с выступом вверху» <1300, У Iб «основной вид (с перемычкой)» 1140> (1280>), У 8 «С-образно изогнутые» 1280> (1320>)» ( )",,"«Окончание ‑ ю для второй половины XIII в. более вероятно, чем ‑ еви » ( )."
1165,https://epigraphica.ru/epigraphy/inscription/show/1165,[1127–1200],"Начало молитвы «Господи, помоги...»",Фрагменты фресковой штукатурки 1120-х гг. Георгиевского собора Юрьева монастыря,стена церкви,Георгиевский собор Юрьева монастыря,+ Ги҃ (по)⸗,,"‘Господи, помоги …’. ( )",кириллица,граффито,Фрагмент 2615* был найден в северной апсиде. «Фрагмент зеленого цвета с затертостями и небольшими повреждениями красочного слоя. Направление кисти вертикальное. Красочный слой почти полностью истерся в правом нижнем углу». ( ),фрагмент (15-50%),«предпочт. до [1200]: Правонаклонный почерк (<1200)» ( ),,"«Надпись помещена в рамку, от которой сохранился левый верхний угол. Здесь же по левому краю видны две точки. Буквы тоже прочерчены с некоторым нажимом. Надпись предваряет крест с засечками, ср. N3a » ( ). «Допуская, что строки были примерно равной длины, приходится считать, что в тексте отсутствовало сочетание рабу ( своему ), что необычно для молитвенных граффити вида «Господи, помоги». Мыслимы разные варианты продолжения: Ги҃ ( по ) моз [ и ] ми , ( За ) ви ( ду ) Ѧ … [отчество], Ги҃ ( по ) моз [ и ] ми [инфинитив], Ги҃ ( по ) моз [ и ] Ми -- ви --» ( )."
